	mean (Lav-Dissatisfaction body)	std (Lav-Dissatisfaction body)	mean (Lav-Negative appraisal body)	std (Lav-Negative appraisal body)	mean (Lav-Unfamiliarity with body)	std (Lav-Unfamiliarity with body)	mean (MHCSF-Emotional Well-being)	std (MHCSF-Emotional Well-being)	mean (MHCSF-Psychological Well-being)	std (MHCSF-Psychological Well-being)	mean (MHCSF-Social Well-being)	std (MHCSF-Social Well-being)	mean (Age)	std (Age)	mean (SQ48-Agoraphobia)	std (SQ48-Agoraphobia)	mean (SQ48-Anxiety)	std (SQ48-Anxiety)	mean (SQ48-Cognitive Complaints)	std (SQ48-Cognitive Complaints)	mean (SQ48-Depression)	std (SQ48-Depression)	mean (SQ48-Hostility)	std (SQ48-Hostility)	mean (SQ48-Social phobia)	std (SQ48-Social phobia)	mean (SQ48-Somatic Complaints)	std (SQ48-Somatic Complaints)	mean (SQ48-Vitality)	std (SQ48-Vitality)	mean (SQ48-Work related complaints)	std (SQ48-Work related complaints)
GMLVQ-AN-1	14.698891927279101	0.7725900721674154	17.658995369759634	2.537828223979237	20.874153732735955	1.6508696797266895	2.069201817913796	0.3395563607321615	2.2049520843567594	0.345651752257364	1.9165428651677878	0.31832404263176867	24.063348789959228	1.823593623609669	3.967916073696869	1.8020865379310231	15.120222615473168	1.3118507118664535	12.374324068281918	0.6567136874392828	14.207235693516358	1.027303069566742	4.332632702880197	0.7351675552061813	12.655224313688105	0.42741490004534216	11.85650206987873	1.8590204109378516	12.68197272729225	0.6702973141768657	8.530944440016492	0.2667063013746031
LGMLVQ2-AN-1	14.343180761007662	1.2158468547916086	16.651238570913485	1.3175000276588567	20.658986285919916	1.083522189569948	2.0155475640324174	0.22638690213074672	2.0845572251936817	0.15510304071864822	1.8410149500109767	0.16780350413459832	24.183958589714685	2.1114014911233707	3.7980031428243928	0.25896319893157743	15.8425805723949	0.5968633476801629	12.305057631500203	0.22197542599452824	14.582120349614815	0.8661088376683653	4.903121763123762	0.13872098484737128	13.057799305575164	0.618050368350055	12.515060086743645	0.9150351757873254	12.900089539353754	0.583705476357114	7.789471990204371	0.4698410016304925
GMLVQ-AN-2	15.095977454976463	0.22153178126362108	17.206696381026603	1.6326655958801837	21.929468045223313	1.3793085341693612	2.3114258155577603	0.3238108889983706	2.272297105209531	0.24308346071017597	1.870562258854628	0.1861618812303306	24.854412389856236	1.2133642810483165	4.831846195014469	1.8605758724249233	15.853834786682734	1.602121121669176	12.315669751834495	1.0463401177154554	14.528933924248815	0.6413473220646624	4.129686033394823	0.3390959021728001	12.746964402622723	0.3762323307693507	12.021906805928209	1.5421587708912996	12.39648633045525	0.4034064091489758	8.735314605358774	0.3959023828282126
LGMLVQ2-AN-2	14.237630302040634	1.3716775676990305	16.58695582784833	0.5076633146444451	20.87808282767838	0.5474174658889203	2.2238502853893203	0.24481268464313258	2.048404152778159	0.16982875483232057	1.8141222670921409	0.07000422544924718	26.08164557029382	1.6385605648446466	3.7089025141011596	0.2258701392590578	15.951450646176017	0.4616947637986625	12.537849300756942	0.16074978220694427	14.296045043429771	0.863753860487099	4.817219832004632	0.12454758759141411	13.197984952760766	0.27300801965584026	11.372592549947141	0.8002042924400283	12.881195096575567	0.645907160635907	8.048557947472414	0.282042715855014
GMLVQ-AN-3	15.457669509841462	0.6148332247786128	18.394811515244776	2.274172929430863	20.96396507042303	2.1520491850754295	1.979162216112503	0.3140667600050757	2.058472224669632	0.4661372443675743	1.7480989594419138	0.31416491726578427	25.237829653904015	1.5986217267994052	2.983239544670247	2.546516672809672	14.53530036889381	2.4126368696609086	12.50300857698249	1.0228208384531572	14.20166837929493	0.9006013594375019	4.72073047308902	0.595074506513245	12.794109075130335	0.6159622561518437	11.055989550608045	2.1019780340407066	12.86638850015569	0.6462542899490917	8.406787827647088	0.35559639650608654
LGMLVQ2-AN-3	14.334968084592514	1.3034163643293055	16.445084049172447	0.8191227140445304	20.839293988170354	0.9335469140856173	2.101232971340248	0.17491958230380453	2.0040115008116013	0.15346159012744506	1.831001724590228	0.14296008073903618	24.92714077368011	0.7829606451068251	3.8601130661745366	0.2063719084942383	16.166938742039402	0.1338404545325446	12.51385630523101	0.13616519631255872	14.487165793028757	0.5504117914092052	4.848562496390954	0.08243739875563287	13.013414084361028	0.32775138651344066	11.850301763221662	0.775435045973822	12.746207355292375	0.5543994467992654	7.862955924153707	0.4369267440970359
GMLVQ-BED-1	15.55465978238098	0.7062647494359922	24.45159705709751	1.8601171846030484	16.494252665653775	1.3294523738381179	2.6021244115930164	0.1358565270709776	2.3741816512298204	0.39030366995022125	1.7891110521666758	0.15474917409912653	38.484962575427595	2.0150711342049696	2.781070313431713	1.2886601217581481	11.404243641667671	0.6722725987854048	11.86422091927339	0.7687504035505209	10.380105404920045	0.7870122183882178	4.983024425897781	0.22069276924252526	11.556312011063088	1.0085649734942796	4.336258313769791	0.8476125203535221	12.301891255125879	0.702998405178306	7.72889366871819	0.7018123693856702
LGMLVQ2-BED-1	15.06749603482406	0.2680201286348511	25.198390922566745	2.1699458182700875	15.932939765694494	0.1866690622647198	2.648290646097114	0.06422614089976877	2.282125197342137	0.09271207331385282	1.8240179740682987	0.0726407713608306	37.09623544994302	1.5285852057170608	2.904254440907669	0.14915477817405487	11.60454765360976	0.15464169896528737	11.289240193856823	0.2070232924883274	9.829611890983099	0.42626353616084345	4.902622824427295	0.3055370353487558	10.877690857247966	0.07910107212090127	5.282444445163451	0.9135524750359867	12.48796374654572	0.22858374621182423	7.3263516112401605	0.0984515448889472
GMLVQ-BED-2	15.767072882363948	0.871041697454141	25.649056383028654	2.002292151586739	16.8744832100723	1.22509670149101	2.639906477712132	0.2104536713317907	2.3905655098972614	0.24159963096270373	1.867318709695833	0.16191585650640758	38.22397815903217	1.8304219643876427	2.6563542249063246	0.6834865294090212	11.355375328883905	0.6024907044188277	11.61814880539396	0.5919968560306231	10.807309156397384	0.7130379204815921	5.13025791623038	0.2747091657051148	11.229603028627006	0.45431150654967345	4.791685876410382	0.6244156443422593	12.178991045658263	0.4269567187702707	7.349461455697366	0.36624741393167065
LGMLVQ2-BED-2	14.97029618755084	0.25673223535370443	24.24515759115879	2.2642059303284903	15.90256283554155	0.2396360315494713	2.7036822556414983	0.05897317102605838	2.33183226330416	0.08689832396186535	1.7550981652994537	0.06302147601846907	37.29387864274433	1.536620392084949	2.8635357405031256	0.11154050311520415	11.735405892695546	0.16085085144609898	11.216596285902094	0.08995526252593807	9.8395980222823	0.36973107493682256	4.948943932182663	0.2613431358391113	10.915300672077269	0.0824514992760968	5.507979059981638	1.0317612010004973	12.544630370042016	0.17530047601123602	7.213551594689582	0.16213870234133657
