	mean (BMI)	std (BMI)	mean (Disorder duration (in Yrs))	std (Disorder duration (in Yrs))	mean (Comorbidity BDL)	std (Comorbidity BDL)	mean (Comorbidity OCD)	std (Comorbidity OCD)	mean (Comorbidity Depression)	std (Comorbidity Depression)	mean (Other psychiatric comorbidities)	std (Other psychiatric comorbidities)	mean (No. of previous treatments w/o effect)	std (No. of previous treatments w/o effect)	mean (No. of previous treatments)	std (No. of previous treatments)	mean (Lav-Dissatisfaction body)	std (Lav-Dissatisfaction body)	mean (Lav-Negative appraisal body)	std (Lav-Negative appraisal body)	mean (Lav-Unfamiliarity with body)	std (Lav-Unfamiliarity with body)	mean (MHCSF-Emotional Well-being)	std (MHCSF-Emotional Well-being)	mean (MHCSF-Psychological Well-being)	std (MHCSF-Psychological Well-being)	mean (MHCSF-Social Well-being)	std (MHCSF-Social Well-being)	mean (Age)	std (Age)	mean (SQ48-Agoraphobia)	std (SQ48-Agoraphobia)	mean (SQ48-Anxiety)	std (SQ48-Anxiety)	mean (SQ48-Cognitive Complaints)	std (SQ48-Cognitive Complaints)	mean (SQ48-Depression)	std (SQ48-Depression)	mean (SQ48-Hostility)	std (SQ48-Hostility)	mean (SQ48-Social phobia)	std (SQ48-Social phobia)	mean (SQ48-Somatic Complaints)	std (SQ48-Somatic Complaints)	mean (SQ48-Vitality)	std (SQ48-Vitality)	mean (SQ48-Work related complaints)	std (SQ48-Work related complaints)
GMLVQ-AN-1	17.4075167882637	1.188947284477309	6.555730101110794	1.9288906272742716	0.04864294720645306	0.021536110801733135	0.07394848458595975	0.02618317305716	0.18122830782696964	0.04490924683078935	0.5763453701375113	0.03361953558910004	0.5037462969816747	0.04989111938506411	1.4807249838648389	0.04411725903932048	14.498719033925335	0.05352992308239576	17.39157585025135	0.7405627838895228	20.02609749436847	0.3555651927965291	2.1101339449617873	0.11327457910412346	2.1929727869520677	0.08570208316204074	1.851122431871263	0.07077849115814146	26.17382966656688	1.1287043515117616	3.8306790166635167	0.21947747698893258	15.205558263662112	0.288257906973785	12.250871262405802	0.07830686125863462	13.922478371889245	0.8068422393676683	4.367022980929066	0.15257749098812992	12.327618735258056	0.23234196049996744	11.264418040732732	1.162970421809671	12.885994950317487	0.0342166434521346	8.408770341027289	0.502841953606609
LGMLVQ2-AN-1	17.70765535113542	0.9081025238891292	6.103016582360557	1.2229260909858497	0.02924452233285522	0.009403261876355396	0.08006799275616949	0.002888693410278107	0.18389756649238512	0.025054793407655943	0.5566624247124834	0.055507559431885914	0.4946481346511817	0.05435146227649433	1.3961740367500983	0.09888101200450651	14.45044022189013	0.9106684546037928	17.288797414160587	1.5044096040692025	20.028992803249228	0.46274314902673075	2.0539216693035955	0.034562296333865344	2.100036492602226	0.12147495949279136	1.8685714098147497	0.057239158827517046	25.907529051734894	0.14123869649553722	3.695684684504547	0.22354285193392154	15.156846304460236	0.12672178251797056	12.395206604968218	0.250056051282684	13.771356069781561	0.4682379032730011	4.442331637282921	0.30502612093756537	12.491104473749918	0.17817763924999747	11.43731369111315	0.408958377730485	12.913679177039246	0.47128674116290475	8.260758327149649	0.1634693989156454
GMLVQ-AN-2	17.55647327609902	0.9400062664314163	5.776498904799229	1.7681535539455258	0.03449521294449268	0.02291283287393512	0.07697205786463167	0.025603844116235876	0.15779771231763257	0.0393696184186084	0.5856366300355396	0.01709716844047152	0.4727914999790137	0.039599826066344684	1.49001887218656	0.03644988061930692	14.450901504291926	0.06743978719872408	17.080586996842708	0.7597981971273571	19.72219344958763	0.2774104585292683	2.0178032464809297	0.0901886349446152	2.064047383381061	0.08007013514004219	1.8621848361767506	0.053534042285637816	25.67394408689995	1.087459190299734	3.589912254236418	0.29258928465134676	14.934808306128176	0.3439299747686365	12.31020289426445	0.06563685496140508	14.089349436857276	0.6901470745771062	4.331893627976789	0.11975183273672578	12.368239943022116	0.18833952818274757	11.631657855723779	0.9811288899256199	12.879943379183981	0.21556563831715395	8.294178647252428	0.505493812140469
LGMLVQ2-AN-2	16.885696968803224	0.9834582036007153	6.344848468060834	1.3777798215337138	0.0476803356463046	0.0117340186106461	0.07810819164967385	0.0036712627904605024	0.15206720531382178	0.02966653469863995	0.5938401969330404	0.05596692207647268	0.519136501692217	0.054689706542392184	1.412499095358503	0.11512637394146397	14.457269513910258	1.0231010098268951	17.147066547169068	1.5750822715813664	19.90993477875196	0.46126242246338583	2.0166511213555456	0.03305280561969479	2.1060909108801633	0.11900211491024791	1.8829732168676148	0.0550808320019969	26.0356488632827	0.18986495283676263	3.4950560159678594	0.27256634922030665	15.063030839408302	0.10213142921668181	12.312790160600562	0.25041221702179634	14.495978267677245	0.5719701689577867	4.5341820240348385	0.3231702597915636	12.35818655183547	0.16923713317899114	11.700396741318151	0.46147112064780405	12.80726327311118	0.48563267113047776	8.149876256204173	0.14997890447481946
GMLVQ-BED-1	37.86049758328043	0.4245721298564976	14.525242622783685	0.17967824644433897	0.017881702123144532	0.011438579404560372	0.007227450297340033	0.009466441039919024	0.13672787603248965	0.02703237820860216	0.5015510788070703	0.03215349617958313	0.35572227108067705	0.012222153288736371	2.0618923074377626	0.06536128166761204	15.23816112870144	0.37293407703283704	24.102630490842024	0.7659426310675168	17.527465975519526	0.569540600751906	2.5122501604367327	0.04246729442889877	2.3410350403310183	0.09076114344114594	1.8230438308657746	0.029746422851578934	34.77781206387607	0.35840323315911493	2.425834525497285	0.1395424696935316	11.959455470095232	0.2864949572804471	11.616864415313675	0.27148152744431403	11.00198884981252	0.2662020323985513	4.842428669611097	0.09530366316583735	10.650613655632977	0.19280307364410956	6.625210973510252	0.39384121271334094	12.09622631902171	0.22959208451547228	7.46550689403775	0.4238734397735361
LGMLVQ2-BED-1	38.08554322106098	1.6360826237567037	15.578259868766773	2.861786585281907	0.025852918974725202	0.010639415475163257	-0.00022501006006112254	0.0027236342432030536	0.16864424599327346	0.01707366492811297	0.48377352478664726	0.07043865449381911	0.3212309814161176	0.049097129105016166	1.979015255061109	0.1182019218471708	15.182359143611347	0.10524464358900781	24.393058862762466	0.7416828835490045	17.339791232086647	0.47289698573474875	2.5066107455291498	0.15772635306534602	2.374570532105691	0.13377907935480074	1.8768964214342376	0.02888318508645856	35.29540511442531	0.5200798201620638	2.5064984041303044	0.3831152060208905	12.369077898064772	0.7646518456336819	11.616640599742048	0.7075115101629703	10.927575714850708	0.11112159973854865	4.8635382956642506	0.6378401385052681	10.601686723502393	0.5705495755498817	5.856861236974491	1.1324011933302702	12.221007593436166	0.14852473175431014	7.294556141624312	0.771037539792923
GMLVQ-BED-2	37.72418362085879	0.44269358530020875	14.835256845800256	0.17172918947986296	0.028526859188218522	0.012866159408767444	0.01168518454418081	0.007265421750511473	0.1417881687116335	0.030017309667002483	0.5157567126520676	0.03831575054791663	0.3295776562939688	0.004831239959269491	1.9293130727447703	0.05256096588669356	15.265486560764106	0.36694206494506304	23.73523460751465	0.6641531038007903	17.53953261236136	0.4518870058169904	2.5346575657014494	0.03947285779802099	2.3753390701736055	0.08785661953141462	1.8449107777794367	0.011257032801968558	34.96902807194658	0.3645799833233407	2.3976655726343004	0.12295184061935496	12.117306489456743	0.32771577667750124	11.50637798064769	0.23092074420363232	11.024915310431918	0.2737699955309441	4.7105176871647565	0.08786691970565293	10.713299420729005	0.2198717043508116	6.539189601849865	0.33983616398093835	11.893198221578345	0.1729940231470253	7.35802924389272	0.44465846662961217
LGMLVQ2-BED-2	40.361849461160034	1.440490685730656	15.715510785785701	2.6170304806145426	0.04620805934519574	0.01051451173515275	9.681039671886119e-05	0.0017850477879629927	0.19570986470750892	0.016453828708286	0.4837495287714534	0.06144346794064825	0.29402893483530684	0.04164261865866799	1.946144292624237	0.11152255580954669	15.151518272640146	0.09796609396460469	24.881072237250756	0.6869966280712677	17.418335908641748	0.43348872757432877	2.52790035796286	0.13594274102367185	2.3285749577910293	0.12759257172953772	1.805939274812502	0.030155110923738505	35.56248846818203	0.43960302306444055	2.2844381602927593	0.3802454303392414	12.01870259497267	0.7791944541387421	12.06905345668763	0.6872547715623704	10.838321950447277	0.10678793651533505	4.8613658994197255	0.6105002310250998	10.497684483560837	0.5326555656653033	5.924952271449562	1.1471531392376888	12.242025018469446	0.12143749834828022	7.844473954451128	0.7317688879198867
GMLVQ-BN-1	25.14304579395651	0.34873995549495396	9.869938387841074	0.44954089385228513	0.0714281700262994	0.008248240434508137	0.006327465339191008	0.005365051018708477	0.11573548243600615	0.024642732332233977	0.5364572201582207	0.011105183119386393	0.23554831314806535	0.015919812882496137	1.3331867320048094	0.030519424574854074	14.276986262043675	0.15101025745913696	21.086608894364137	0.14526495497738975	16.343596190126974	0.3249436891697108	2.2345049273141835	0.030909018628863603	2.6984537169226086	0.06816981509838235	2.403914305362454	0.014905004896276084	28.303555614149378	0.4241092823891043	3.518384202418839	0.1518767172447162	14.064297700387518	0.28993559396997126	11.597859993627656	0.1487700553362258	12.278286902825531	0.1975533038807508	5.386009556035354	0.09451036025883325	12.224499854093018	0.2825206429096123	8.916288021792187	0.11384437630015859	10.794973153916372	0.3895365112235163	9.655041403156583	0.04296489450243089
LGMLVQ2-BN-1	25.697042381718127	1.9227564288351326	10.518195019457476	0.8014156082648698	0.08379982485716074	0.023276604669234216	-0.00041463895517584933	0.0013151896351999226	0.12997308428085136	0.035428329282718864	0.5924513112060985	0.022998669630489434	0.22666304984408323	0.005735394756226911	1.3242507697072288	0.10370479911008795	13.987074627581048	0.6835778568910097	21.221238998899736	1.6866365014084232	16.202687984132062	0.25304793684827065	2.2605147467637243	0.032461876892081395	2.6765751474593587	0.019192160386497337	2.4260399111117366	0.09230407850875008	27.983307474789182	0.8569698998111107	3.5145331727164875	0.035490635511857514	14.081322265555134	0.6334335482105306	11.636512786615064	0.0797000076322877	12.265853884299911	0.4937751660246587	5.399669950837238	0.04553500629252932	12.046355789146226	0.3607813220147196	8.462241495047888	1.0501748999365434	10.754323607685318	0.5013709317632914	9.754178487800393	0.6020217117434767
